Zip_Code,total_num,total_green,total_crosswalk,total_not_single_family_house,total_single_lane,total_triple_lane,total_visible_wires,total_sidewalk,total_dilapidated_building,prop_green,prop_crosswalk,prop_not_single_family_home,prop_single_lane,prop_triple_lane,prop_visible_wire,prop_sidewalk,prop_dilapidated_building
43457,3717,2768,7,966,2590,0,2259,230,693,0.744686575,0.001883239,0.259887006,0.696798493,0,0.607748184,0.061877858,0.186440678
43458,556,475,0,71,501,0,331,55,83,0.854316547,0,0.127697842,0.901079137,0,0.595323741,0.098920863,0.149280576
43460,3178,2885,43,433,2510,0,1640,1607,577,0.90780365,0.013530522,0.136249213,0.789804909,0,0.516047829,0.50566394,0.18156073
43462,6382,5100,11,1642,4486,0,3430,124,685,0.799122532,0.001723598,0.257286117,0.702914447,0,0.537449076,0.019429646,0.107333124
43463,24,23,0,0,24,0,10,4,0,0.958333333,0,0,1,0,0.416666667,0.166666667,0
43464,3668,2666,5,879,2033,0,2375,62,770,0.726826609,0.001363141,0.239640131,0.554252999,0,0.647491821,0.016902944,0.209923664
43465,4992,4079,30,1271,3578,0,3317,716,905,0.817107372,0.006009615,0.254607372,0.716746795,0,0.664463141,0.143429487,0.181290064
43466,7604,5857,5,2098,5385,0,3930,284,1297,0.770252499,0.000657549,0.275907417,0.708179905,0,0.516833246,0.037348764,0.170568122
43467,150,126,0,18,137,0,79,16,8,0.84,0,0.12,0.913333333,0,0.526666667,0.106666667,0.053333333
43468,496,481,0,28,431,0,267,58,49,0.969758065,0,0.056451613,0.868951613,0,0.538306452,0.116935484,0.098790323
43469,7334,5777,50,1556,4970,0,3702,610,1446,0.787701118,0.006817562,0.212162531,0.677665667,0,0.504772293,0.083174257,0.197163894
43501,1068,869,0,282,631,0,560,20,223,0.813670412,0,0.264044944,0.59082397,0,0.524344569,0.018726592,0.208801498
43502,4319,2555,61,2019,2115,0,2653,419,1379,0.591572123,0.01412364,0.467469322,0.489696689,0,0.614262561,0.097013197,0.319286872
43504,7686,6628,13,1937,4037,0,5166,207,490,0.862347125,0.001691387,0.252016654,0.525240697,0,0.672131148,0.026932084,0.063752277
43505,54,40,11,20,25,0,45,27,41,0.740740741,0.203703704,0.37037037,0.462962963,0,0.833333333,0.5,0.759259259
43506,10212,8293,283,2664,6236,0,6328,1805,3054,0.812083823,0.027712495,0.260869565,0.610654132,0,0.619663141,0.17675284,0.299059929
43511,10283,7410,10,2373,7475,0,5518,136,1284,0.720606827,0.000972479,0.230769231,0.726927939,0,0.536613829,0.013225712,0.124866284
43512,23416,19174,239,5661,13096,0,12093,2634,5315,0.818841818,0.010206696,0.241757772,0.559275709,0,0.516441749,0.112487188,0.226981551
43515,16437,14312,39,2325,10452,0,9791,740,1744,0.870718501,0.002372696,0.14144917,0.63588246,0,0.595668309,0.045020381,0.106102087
43516,6825,4940,3,1856,4831,0,3755,319,938,0.723809524,0.00043956,0.271941392,0.707838828,0,0.55018315,0.046739927,0.137435897
43517,4634,3918,47,973,3081,0,2706,333,820,0.845489858,0.010142426,0.209969789,0.664868364,0,0.583944756,0.071860164,0.176952956
43518,3946,2705,21,1328,2352,0,2400,236,1262,0.685504308,0.005321845,0.336543335,0.596046629,0,0.608210846,0.0598074,0.319817537
43519,70,66,3,7,48,0,32,26,7,0.942857143,0.042857143,0.1,0.685714286,0,0.457142857,0.371428571,0.1
43521,3230,2476,17,958,1708,0,1869,157,571,0.766563467,0.005263158,0.296594427,0.52879257,0,0.578637771,0.048606811,0.176780186
43522,20571,18924,45,2653,13324,0,11304,678,2180,0.919935832,0.002187546,0.128967965,0.647707938,0,0.549511448,0.03295902,0.10597443
43523,128,98,0,50,72,0,79,2,17,0.765625,0,0.390625,0.5625,0,0.6171875,0.015625,0.1328125
43524,1524,1176,9,359,947,0,1018,142,399,0.771653543,0.005905512,0.235564304,0.621391076,0,0.667979003,0.093175853,0.261811024
43525,664,573,5,90,532,0,359,303,136,0.862951807,0.00753012,0.135542169,0.801204819,0,0.540662651,0.456325301,0.204819277
43526,5426,4499,14,1261,3206,0,2957,310,885,0.829155916,0.00258017,0.232399558,0.590858828,0,0.544968669,0.057132326,0.163103575
43527,2918,2568,6,577,1775,0,1639,205,509,0.880054832,0.002056203,0.197738177,0.608293352,0,0.561686086,0.070253598,0.174434544
43528,17024,16300,393,1829,11555,0,7575,4885,2264,0.957471805,0.023085056,0.10743656,0.67874765,0,0.444960056,0.286947838,0.132988722
43529,448,414,6,82,330,0,287,114,169,0.924107143,0.013392857,0.183035714,0.736607143,0,0.640625,0.254464286,0.377232143
43531,44,40,0,6,42,0,26,12,7,0.909090909,0,0.136363636,0.954545455,0,0.590909091,0.272727273,0.159090909
43532,12222,11654,28,1021,8469,0,7210,455,925,0.953526428,0.002290951,0.083537883,0.692930781,0,0.589919817,0.03722795,0.075683194
43533,4008,3171,12,885,2832,0,2551,127,445,0.791167665,0.002994012,0.220808383,0.706586826,0,0.636477046,0.031686627,0.111027944
43534,5102,4221,11,995,3736,0,2457,137,561,0.827322619,0.002156017,0.19502156,0.732261858,0,0.481575853,0.026852215,0.10995688
43535,2228,1691,7,557,1577,0,1221,86,634,0.758976661,0.003141831,0.25,0.707809695,0,0.548025135,0.038599641,0.284560144
43536,988,666,1,537,462,0,402,1,199,0.674089069,0.001012146,0.543522267,0.467611336,0,0.406882591,0.001012146,0.201417004
43537,18008,16465,473,2708,12626,0,7820,9747,3654,0.91431586,0.026266104,0.15037761,0.70113283,0,0.434251444,0.54125944,0.202909818
43540,3324,2421,11,973,1928,0,2276,170,365,0.72833935,0.003309266,0.292719615,0.580024067,0,0.684717208,0.051143201,0.109807461
43541,358,325,1,13,331,0,282,50,36,0.907821229,0.002793296,0.036312849,0.924581006,0,0.787709497,0.139664804,0.100558659
43542,10196,9714,74,1170,5769,0,5940,1150,1177,0.952726559,0.007257748,0.114750883,0.565810122,0,0.582581404,0.112789329,0.115437426
43543,3810,2680,41,1569,1900,0,2743,296,1277,0.703412073,0.010761155,0.411811024,0.498687664,0,0.719947507,0.077690289,0.335170604
43545,14629,12018,112,3103,9217,0,8381,1773,2972,0.821518901,0.007656026,0.212112926,0.630049901,0,0.572903138,0.121197621,0.203158111
43547,1026,1012,7,41,753,0,533,88,110,0.986354776,0.006822612,0.039961014,0.733918129,0,0.519493177,0.085769981,0.107212476
43548,1448,1092,0,397,1028,0,608,27,203,0.754143646,0,0.274171271,0.709944751,0,0.419889503,0.018646409,0.14019337
43549,1282,1042,7,379,557,0,909,69,281,0.812792512,0.005460218,0.295631825,0.434477379,0,0.709048362,0.053822153,0.219188768
43551,35129,29349,372,7716,23048,0,20488,8545,5961,0.835463577,0.010589541,0.219647585,0.656096103,0,0.58322184,0.243246321,0.169688861
43553,12,10,2,4,3,0,7,0,8,0.833333333,0.166666667,0.333333333,0.25,0,0.583333333,0,0.666666667
43554,1172,871,14,450,588,0,772,93,421,0.743174061,0.011945392,0.383959044,0.501706485,0,0.658703072,0.079351536,0.359215017
43555,76,62,0,25,41,0,41,39,29,0.815789474,0,0.328947368,0.539473684,0,0.539473684,0.513157895,0.381578947
43556,1740,1487,27,574,782,0,818,84,420,0.854597701,0.015517241,0.329885057,0.449425287,0,0.470114943,0.048275862,0.24137931
43557,2564,1852,23,946,1261,0,1491,170,789,0.722308892,0.008970359,0.368954758,0.491809672,0,0.581513261,0.066302652,0.307722309
43558,35382,33544,223,3974,20728,0,20671,1843,3897,0.948052682,0.00630264,0.112316997,0.585834605,0,0.584223617,0.052088633,0.11014075
43560,22736,21377,709,2658,16649,0,9123,8962,4088,0.940226953,0.031184025,0.116907108,0.732274806,0,0.401257917,0.394176636,0.179802956
43565,378,349,5,46,296,0,219,127,79,0.923280423,0.013227513,0.121693122,0.783068783,0,0.579365079,0.335978836,0.208994709
43566,13280,12054,129,2236,7710,0,7452,2757,2282,0.907680723,0.009713855,0.168373494,0.580572289,0,0.561144578,0.207605422,0.171837349
43567,15279,11718,138,3448,9102,0,9270,1580,3146,0.766935009,0.009032005,0.225669219,0.595719615,0,0.606715099,0.103409909,0.205903528
43569,9838,8458,9,1659,7186,0,5271,446,1151,0.859727587,0.00091482,0.168631836,0.730433015,0,0.53577963,0.045334418,0.116995324
43570,2570,1925,13,785,1381,0,1483,175,772,0.749027237,0.005058366,0.305447471,0.537354086,0,0.577042802,0.068093385,0.300389105
43571,14156,13543,83,1369,9359,0,7365,1551,1879,0.956696807,0.005863238,0.09670811,0.661133088,0,0.520274089,0.109564849,0.132735236
43604,7676,4988,508,4901,4282,0,5632,6471,1433,0.649817613,0.066180302,0.638483585,0.557842626,0,0.733715477,0.843017196,0.186685774
43605,12582,10550,267,3172,9839,0,8154,9213,2259,0.838499444,0.021220792,0.252106183,0.781990145,0,0.64806867,0.732236528,0.179542203
43606,13848,12490,665,3391,9757,0,5726,9132,2251,0.901935298,0.048021375,0.244872906,0.704578278,0,0.413489313,0.659445407,0.162550549
43607,12984,11446,385,2961,10214,0,7179,8473,2121,0.881546519,0.029651879,0.228049908,0.786660505,0,0.552911275,0.652572397,0.163354898
43608,7832,6741,189,1797,6369,0,4613,6091,1577,0.860699694,0.024131767,0.229443309,0.813202247,0,0.588993871,0.777706844,0.201353422
43609,9848,8705,182,1989,8461,0,5305,7385,1450,0.883935825,0.01848091,0.201969943,0.85915922,0,0.538688058,0.749898457,0.147238018
43610,2876,2456,116,819,2178,0,1689,2394,483,0.853963839,0.040333797,0.284770515,0.757301808,0,0.587273992,0.83240612,0.167941586
43611,10808,9659,216,1703,8678,0,5922,6900,1904,0.893689859,0.019985196,0.157568468,0.80292376,0,0.547927461,0.638415988,0.176165803
43612,14586,12179,453,4071,10834,0,8411,9157,2490,0.834978747,0.031057178,0.27910325,0.742767037,0,0.576648841,0.627793775,0.170711641
43613,14110,13253,405,1946,11961,0,5800,8870,2327,0.939262934,0.028703047,0.137916371,0.847696669,0,0.411055989,0.628632176,0.164918498
43614,13692,13041,365,1699,10719,0,4908,6933,2142,0.952453988,0.026657902,0.124087058,0.782865907,0,0.358457493,0.506354075,0.156441718
43615,21248,19762,467,3401,15858,0,8969,7584,3248,0.930064006,0.021978539,0.160062123,0.746329066,0,0.422110316,0.356927711,0.152861446
43616,20968,18086,273,4833,12916,0,13959,5716,3011,0.862552461,0.01301984,0.230494086,0.615986265,0,0.665728729,0.272605876,0.143599771
43617,6392,6042,239,989,4101,0,2812,2208,1187,0.945244055,0.037390488,0.154724656,0.641583229,0,0.439924906,0.34543179,0.185700876
43619,6625,5809,82,1251,4784,0,4247,1820,1251,0.876830189,0.012377358,0.188830189,0.722113208,0,0.641056604,0.274716981,0.188830189
43620,2564,2304,97,832,1982,0,1487,2188,386,0.898595944,0.037831513,0.32449298,0.77301092,0,0.579953198,0.853354134,0.150546022
43623,11850,11149,438,1900,8921,0,4570,4520,1742,0.940843882,0.036962025,0.160337553,0.752827004,0,0.385654008,0.381434599,0.147004219
43701,33436,31631,309,3736,24698,0,15605,5833,4238,0.94601627,0.009241536,0.111735854,0.738664912,0,0.466712525,0.174452686,0.126749611
43711,32,32,0,8,16,0,8,3,4,1,0,0.25,0.5,0,0.25,0.09375,0.125
43713,7440,7004,32,1021,4570,0,3101,872,1149,0.941397849,0.004301075,0.137231183,0.614247312,0,0.416801075,0.117204301,0.154435484
43716,2662,2169,6,750,1410,0,609,67,976,0.814800902,0.002253944,0.28174305,0.529676935,0,0.228775357,0.025169046,0.366641623
43717,74,72,1,11,37,0,43,19,17,0.972972973,0.013513514,0.148648649,0.5,0,0.581081081,0.256756757,0.22972973
43718,3454,3311,5,547,1679,0,1228,109,412,0.958598726,0.001447597,0.158367111,0.486103069,0,0.35552982,0.031557614,0.119281992
43719,2226,2169,0,247,1245,0,678,141,308,0.974393531,0,0.110961366,0.559299191,0,0.30458221,0.063342318,0.13836478
43720,3676,3653,3,107,2847,0,947,82,235,0.993743199,0.000816104,0.029107726,0.774483134,0,0.257616975,0.022306855,0.063928183
43721,110,110,3,11,57,0,33,27,7,1,0.027272727,0.1,0.518181818,0,0.3,0.245454545,0.063636364
43722,242,232,2,48,110,0,128,30,26,0.958677686,0.008264463,0.198347107,0.454545455,0,0.52892562,0.123966942,0.107438017
43723,1374,1212,29,304,700,0,716,219,269,0.88209607,0.021106259,0.22125182,0.509461426,0,0.521106259,0.159388646,0.195778748
43724,11280,10948,34,1280,7217,0,3179,783,1497,0.970567376,0.003014184,0.113475177,0.639804965,0,0.281826241,0.069414894,0.132712766
43725,11868,11166,109,2022,6808,0,5198,1772,2106,0.940849343,0.009184361,0.170374115,0.573643411,0,0.437984496,0.149309066,0.177451972
43727,4632,4501,3,436,3322,0,1241,49,415,0.97171848,0.000647668,0.094127807,0.717184801,0,0.267918826,0.010578584,0.089594128
43728,1904,1868,4,244,1452,0,427,106,235,0.981092437,0.00210084,0.128151261,0.762605042,0,0.224264706,0.055672269,0.12342437
43730,1508,1491,2,79,967,0,295,35,148,0.98872679,0.00132626,0.052387268,0.641246684,0,0.195623342,0.023209549,0.098143236
43731,7292,7095,7,388,5837,0,2610,460,547,0.972984092,0.000959956,0.053208996,0.800466264,0,0.357926495,0.06308283,0.075013714
43732,3434,3320,10,474,1756,0,1356,102,588,0.966802563,0.002912056,0.13803145,0.511357018,0,0.394874782,0.02970297,0.171228888
43733,196,177,2,27,101,0,129,8,45,0.903061224,0.010204082,0.137755102,0.515306122,0,0.658163265,0.040816327,0.229591837
43734,1190,1115,4,73,973,0,488,148,160,0.93697479,0.003361345,0.061344538,0.817647059,0,0.410084034,0.124369748,0.134453782
43735,390,371,0,19,333,0,195,74,38,0.951282051,0,0.048717949,0.853846154,0,0.5,0.18974359,0.097435897
43736,6,6,0,1,3,0,3,0,1,1,0,0.166666667,0.5,0,0.5,0,0.166666667
43738,154,140,0,11,137,0,90,56,16,0.909090909,0,0.071428571,0.88961039,0,0.584415584,0.363636364,0.103896104
43739,3430,3326,6,318,2347,0,1462,92,235,0.9696793,0.001749271,0.09271137,0.68425656,0,0.426239067,0.026822157,0.06851312
43740,106,104,0,40,37,0,73,10,24,0.981132075,0,0.377358491,0.349056604,0,0.688679245,0.094339623,0.226415094
43746,1352,1336,3,137,997,0,572,28,122,0.98816568,0.002218935,0.101331361,0.737426036,0,0.423076923,0.020710059,0.090236686
43747,1658,1458,2,515,771,0,550,64,439,0.879372738,0.001206273,0.310615199,0.465018094,0,0.33172497,0.038600724,0.26477684
43748,3036,2970,3,193,2311,0,825,115,224,0.97826087,0.000988142,0.063570487,0.761198946,0,0.27173913,0.037878788,0.073781291
43749,5500,5435,2,393,3325,0,966,23,425,0.988181818,0.000363636,0.071454545,0.604545455,0,0.175636364,0.004181818,0.077272727
43750,84,79,0,39,13,0,5,2,21,0.94047619,0,0.464285714,0.154761905,0,0.05952381,0.023809524,0.25
43754,2326,2271,9,343,1238,0,467,98,209,0.976354256,0.003869304,0.147463457,0.532244196,0,0.200773861,0.042132416,0.089853826
43755,2602,2523,2,407,1423,0,1009,61,415,0.969638739,0.00076864,0.15641814,0.54688701,0,0.387778632,0.023443505,0.159492698
43756,9900,9642,57,726,7710,0,2940,620,790,0.973939394,0.005757576,0.073333333,0.778787879,0,0.296969697,0.062626263,0.07979798
43758,4286,4177,8,281,3188,0,1177,219,307,0.974568362,0.001866542,0.065562296,0.743817079,0,0.274615026,0.051096594,0.071628558
43759,20,20,0,1,12,0,5,0,3,1,0,0.05,0.6,0,0.25,0,0.15
43760,3516,3412,0,199,2715,0,1287,63,207,0.970420933,0,0.056598407,0.7721843,0,0.366040956,0.017918089,0.05887372
43761,122,121,0,6,62,0,23,0,4,0.991803279,0,0.049180328,0.508196721,0,0.18852459,0,0.032786885
43762,3830,3733,28,666,2015,0,1386,165,694,0.974673629,0.007310705,0.173890339,0.526109661,0,0.361879896,0.04308094,0.181201044
43764,7838,7567,30,584,5721,0,2804,448,609,0.965424853,0.003827507,0.074508803,0.729905588,0,0.357744323,0.057157438,0.077698392
43766,856,838,1,97,504,0,122,72,149,0.978971963,0.001168224,0.113317757,0.588785047,0,0.142523364,0.08411215,0.174065421
43767,938,887,0,344,284,0,553,75,171,0.945628998,0,0.36673774,0.302771855,0,0.589552239,0.079957356,0.182302772
43768,228,215,1,35,131,0,157,50,54,0.942982456,0.004385965,0.153508772,0.574561404,0,0.688596491,0.219298246,0.236842105
43771,4070,4018,3,102,3660,0,1121,202,419,0.987223587,0.000737101,0.025061425,0.899262899,0,0.275429975,0.04963145,0.102948403
43772,2062,2012,4,323,945,0,702,36,176,0.975751697,0.001939864,0.156644035,0.458292919,0,0.340446169,0.017458778,0.085354025
43773,6310,6168,3,979,3417,0,1290,82,886,0.977496038,0.000475436,0.155150555,0.541521395,0,0.204437401,0.012995246,0.140412044
43777,7718,7597,5,272,6226,0,2540,364,404,0.984322363,0.000647836,0.035242291,0.80668567,0,0.329100803,0.047162477,0.052345167
43778,1464,1410,0,343,623,0,555,40,315,0.963114754,0,0.234289617,0.425546448,0,0.379098361,0.027322404,0.215163934
43779,3326,3307,1,397,1605,0,599,58,368,0.994287432,0.000300661,0.119362598,0.482561636,0,0.180096212,0.017438364,0.110643416
43780,3026,2914,5,421,1516,0,801,61,618,0.962987442,0.001652346,0.139127561,0.500991408,0,0.264705882,0.020158625,0.204230007
43782,306,306,0,28,115,0,33,3,68,1,0,0.091503268,0.375816993,0,0.107843137,0.009803922,0.222222222
43783,7212,7059,3,534,5264,0,2486,269,541,0.978785358,0.000415973,0.074043261,0.72989462,0,0.344703272,0.037298946,0.075013866
43786,16,14,0,4,5,0,8,0,2,0.875,0,0.25,0.3125,0,0.5,0,0.125
43787,2994,2883,11,363,1976,0,721,169,260,0.962925852,0.003674015,0.121242485,0.65998664,0,0.240814963,0.056446226,0.086840347
43788,2562,2537,8,218,1420,0,454,56,229,0.990241998,0.00312256,0.085089774,0.554254489,0,0.177205308,0.021857923,0.089383294
43793,5878,5352,35,1076,3810,0,1705,545,1047,0.91051378,0.005954406,0.183055461,0.648179653,0,0.290064648,0.092718612,0.17812181
43802,1348,1307,6,134,653,0,596,25,112,0.96958457,0.004451039,0.099406528,0.484421365,0,0.442136499,0.018545994,0.083086053
43804,2760,2598,6,269,1996,0,1170,199,280,0.941304348,0.002173913,0.097463768,0.723188406,0,0.423913043,0.072101449,0.101449275
43805,96,96,0,26,56,0,27,0,14,1,0,0.270833333,0.583333333,0,0.28125,0,0.145833333
43811,526,497,1,77,314,0,228,28,28,0.94486692,0.001901141,0.146387833,0.596958175,0,0.433460076,0.053231939,0.053231939
43812,11252,10499,150,1538,7462,0,3996,2084,1237,0.933078564,0.013330963,0.136686811,0.663170992,0,0.355136865,0.185211518,0.109936011
43821,5008,4905,10,466,3344,0,1704,246,379,0.979432907,0.001996805,0.093051118,0.667731629,0,0.340255591,0.049121406,0.075678914
43822,3636,3471,7,576,1984,0,1136,109,370,0.954620462,0.001925193,0.158415842,0.545654565,0,0.312431243,0.029977998,0.101760176
43824,1856,1804,5,425,1033,0,361,24,265,0.971982759,0.002693966,0.228987069,0.556573276,0,0.19450431,0.012931034,0.142780172
43830,6896,6705,7,616,4883,0,2823,285,453,0.972302784,0.001015081,0.089327146,0.708091647,0,0.409367749,0.041328306,0.065690255
43832,5568,5288,59,610,3624,0,2002,712,797,0.949712644,0.010596264,0.109554598,0.650862069,0,0.359554598,0.127873563,0.143139368
43836,52,52,0,1,28,0,30,4,3,1,0,0.019230769,0.538461538,0,0.576923077,0.076923077,0.057692308
43837,3112,3038,0,153,2416,0,824,124,169,0.97622108,0,0.049164524,0.776349614,0,0.264781491,0.039845758,0.054305913
43840,2882,2803,1,120,2374,0,1092,90,250,0.97258848,0.000346981,0.041637752,0.823733518,0,0.378903539,0.031228314,0.086745316
43843,1694,1662,2,171,911,0,507,50,258,0.981109799,0.001180638,0.10094451,0.537780401,0,0.299291617,0.029515939,0.152302243
43844,3922,3818,5,421,2230,0,1049,157,494,0.973482917,0.00127486,0.107343192,0.568587455,0,0.267465579,0.040030597,0.125956145
43845,1068,984,13,134,590,0,521,81,124,0.921348315,0.012172285,0.125468165,0.552434457,0,0.487827715,0.075842697,0.116104869
43901,2132,2070,5,149,1387,0,1029,160,287,0.970919325,0.002345216,0.06988743,0.650562852,0,0.482645403,0.075046904,0.134615385
43902,644,641,1,80,271,0,97,0,157,0.995341615,0.001552795,0.124223602,0.420807453,0,0.150621118,0,0.24378882
43903,2241,2193,0,194,1630,0,765,120,275,0.978580991,0,0.086568496,0.72735386,0,0.341365462,0.053547523,0.122713075
43906,1810,1551,12,551,1149,0,787,338,248,0.856906077,0.006629834,0.30441989,0.63480663,0,0.43480663,0.186740331,0.137016575
43907,9888,9736,15,752,5912,0,3414,579,978,0.984627832,0.00151699,0.07605178,0.59789644,0,0.34526699,0.058555825,0.098907767
43908,1287,1254,1,143,796,0,466,51,245,0.974358974,0.000777001,0.111111111,0.618492618,0,0.362082362,0.03962704,0.19036519
43910,2706,2650,3,196,1623,0,1235,128,483,0.979305248,0.001108647,0.072431633,0.599778271,0,0.4563932,0.047302291,0.178492239
43912,3214,2953,11,461,2344,0,1697,955,518,0.918792782,0.003422526,0.143434972,0.729309272,0,0.528002489,0.297137523,0.161169882
43913,585,516,4,81,523,0,336,245,78,0.882051282,0.006837607,0.138461538,0.894017094,0,0.574358974,0.418803419,0.133333333
43915,1336,1317,4,300,691,0,228,30,343,0.985778443,0.002994012,0.224550898,0.517215569,0,0.170658683,0.02245509,0.256736527
43917,2059,1964,5,155,1462,0,982,231,313,0.953861098,0.002428363,0.075279262,0.710053424,0,0.476930549,0.112190384,0.152015542
43920,13338,12488,88,1672,10103,0,6815,2126,2769,0.936272305,0.006597691,0.125356125,0.757459889,0,0.510946169,0.159394212,0.207602339
